"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99188085150","Jardins Mestre Balcells","#","C","Sant Salvador","49","49","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407379","2.154038","429292.858","4584326.851","429384.779","4584527.806","010","Tel.","","01/04","31/10","0000000","10:00:00","21:00:00"," ",
"99400047544","Jardins de Juan Ponce","Taules Ping-Pong","Ctra","Carmel","9999","9999","37","el Carmel","07","Horta-Guinardó","08024","019","BARCELONA","41.415166","2.155277","429404.846","4585190.388","429496.768","4585391.351","","No tenen telèfon","","","","","","","",
"99400098429","Parc del Poblenou","Cistelles de Bàsquet","C","Carmen Amaya","6","6","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.394999","2.204127","433466.765","4582912.742","433558.725","4583113.685","","No tenen telèfon","","","","","","","",
"99400109371","Pista Poliesportiva Rambla Prim","Cistelles de Bàsquet","Rbla","Prim","65","65","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.414694","2.213781","434293.663","4585091.885","434385.63","4585292.849","","No tenen telèfon","","","","","","","",
"99400110203","Taula de Ping - Pong *Plaça Manuel Torrente","#","C","Alzina","1","1","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405888","2.156898","429530.268","4584159.044","429622.192","4584359.998","","No tenen telèfon","","","","","","","",
"99400110207","Jardí Doctor Comas i Llaberia","Taula Ping-Pong","Av","Vallcarca","218","218","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.41693","2.141856","428285.172","4585397.236","428377.084","4585598.201","","No tenen telèfon","","","","","","","",
"99400110210","Parc de la Creueta del Coll","Cistelles de Bàsquet","Pg","Mare de Déu del Coll","77","77","29","el Coll","06","Gràcia","08023","019","BARCELONA","41.418752","2.148266","428822.782","4585594.186","428914.699","4585795.153","010","Tel.","","","","","","","",
"99400110350","Centre Esportiu Municipal Artesania","#","C","Artesania","63","63","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.443976","2.171299","430774.411","4588375.87","430866.345","4588576.863","932760531","Fax","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"99400110350","Centre Esportiu Municipal Artesania","#","C","Artesania","63","63","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.443976","2.171299","430774.411","4588375.87","430866.345","4588576.863","932760531","Fax","","01/01","31/12","1111100","09:00:00","13:30:00"," ",
"99400110350","Centre Esportiu Municipal Artesania","#","C","Artesania","63","63","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.443976","2.171299","430774.411","4588375.87","430866.345","4588576.863","933500172","Tel.","","01/01","31/12","0000011","07:00:00","22:00:00"," ",
"99400110350","Centre Esportiu Municipal Artesania","#","C","Artesania","63","63","49","Canyelles","08","Nou Barris","08042","019","BARCELONA","41.443976","2.171299","430774.411","4588375.87","430866.345","4588576.863","933500172","Tel.","","01/01","31/12","1111100","09:00:00","13:30:00"," ",
"99400110854","Centre Esportiu Municipal Mundet","#","C","Olympe de Gouges","0","0","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.436541","2.14285","428389.749","4587573.612","428481.661","4587774.597","934282750","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400110854","Centre Esportiu Municipal Mundet","#","C","Olympe de Gouges","0","0","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.436541","2.14285","428389.749","4587573.612","428481.661","4587774.597","934282750","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99400110854","Centre Esportiu Municipal Mundet","#","C","Olympe de Gouges","0","0","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.436541","2.14285","428389.749","4587573.612","428481.661","4587774.597","934282750","Tel.","","01/01","31/12","1111110","09:00:00","13:00:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","931852618","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","931852618","Fax","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","931852618","Fax","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","934267973","Centraleta","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","934267973","Centraleta","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"99400110953","Centre Esportiu Municipal la Bordeta","#","C","Noguera Pallaresa","34","42","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372137","2.139368","428027.789","4580426.384","428119.7","4580627.303","934267973","Centraleta","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"99400196688","Complex Esportiu Municipal Bogatell","#","C","Carmen Amaya","4","6","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.394999","2.204127","433466.765","4582912.742","433558.725","4583113.685","932216567","Tel.","","01/01","31/12","0000011","10:00:00","23:59:00"," ",
"99400196688","Complex Esportiu Municipal Bogatell","#","C","Carmen Amaya","4","6","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.394999","2.204127","433466.765","4582912.742","433558.725","4583113.685","932216567","Tel.","","01/01","31/12","1111101","09:00:00","21:00:00"," ",
"99400196688","Complex Esportiu Municipal Bogatell","#","C","Carmen Amaya","4","6","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.394999","2.204127","433466.765","4582912.742","433558.725","4583113.685","932216567","Tel.","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931171991","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931171991","Fax","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931171991","Fax","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931171991","Fax","","01/01","31/12","1111111","09:00:00","14:30:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931151990","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931151990","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931151990","Tel.","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"99400247031","Centre Esportiu Municipal Putxet","#","C","Marmellà","23","23","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.409728","2.141304","428231.065","4584598.071","428322.976","4584799.028","931151990","Tel.","","01/01","31/12","1111111","09:00:00","14:30:00"," ",
"99400270882","Centre Esportiu Municipal Cotxeres Borbó","#","C","Ramon Albó","43","55","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08027","019","BARCELONA","41.42652","2.177094","431240.071","4586433.31","431332.01","4586634.285","931145075","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"99400270882","Centre Esportiu Municipal Cotxeres Borbó","#","C","Ramon Albó","43","55","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08027","019","BARCELONA","41.42652","2.177094","431240.071","4586433.31","431332.01","4586634.285","931145075","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99400270882","Centre Esportiu Municipal Cotxeres Borbó","#","C","Ramon Albó","43","55","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08027","019","BARCELONA","41.42652","2.177094","431240.071","4586433.31","431332.01","4586634.285","931145075","Tel.","","01/01","31/12","1111110","07:00:00","14:00:00"," ",
