"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"94286182144","Centre d'Atenció Primària El Clot","#","C","Concili de Trento","25","25","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.411837","2.192697","432528.663","4584790.958","432620.614","4584991.919","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h,<br>atenció al CAP Poblenou<br>Fora d'aquests horaris truqueu al 061<br>o CUAP Sant Martí.",
"94286182144","Centre d'Atenció Primària El Clot","#","C","Concili de Trento","25","25","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.411837","2.192697","432528.663","4584790.958","432620.614","4584991.919","933037300","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h,<br>atenció al CAP Poblenou<br>Fora d'aquests horaris truqueu al 061<br>o CUAP Sant Martí.",
"94286182144","Centre d'Atenció Primària El Clot","#","C","Concili de Trento","25","25","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.411837","2.192697","432528.663","4584790.958","432620.614","4584991.919","933037301","Tel.","Visites a domicili","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h,<br>atenció al CAP Poblenou<br>Fora d'aquests horaris truqueu al 061<br>o CUAP Sant Martí.",
"94348144034","Centre d'Atenció Primària Horta","#","C","Lisboa","35","35","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.428842","2.157002","429563.801","4586707.285","429655.724","4586908.262","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Horta o Serveis d'urgències<br>de l'Hospital Vall d'Hebron",
"94348144034","Centre d'Atenció Primària Horta","#","C","Lisboa","35","35","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.428842","2.157002","429563.801","4586707.285","429655.724","4586908.262","934072762","Tel.","Equip d'Atenció Primària Horta F","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Horta o Serveis d'urgències<br>de l'Hospital Vall d'Hebron",
"94348144034","Centre d'Atenció Primària Horta","#","C","Lisboa","35","35","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.428842","2.157002","429563.801","4586707.285","429655.724","4586908.262","934072768","Tel.","Equip d'Atenció Primària Horta D","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Horta o Serveis d'urgències<br>de l'Hospital Vall d'Hebron",
"94348144034","Centre d'Atenció Primària Horta","#","C","Lisboa","35","35","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.428842","2.157002","429563.801","4586707.285","429655.724","4586908.262","934209657","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Horta o Serveis d'urgències<br>de l'Hospital Vall d'Hebron",
"94354121938","Centre d'Atenció Primària Les Corts","#","C","Mejía Lequerica","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384846","2.123751","426736.078","4581850.46","426827.976","4582051.392","932275599","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"94354121938","Centre d'Atenció Primària Les Corts","#","C","Mejía Lequerica","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384846","2.123751","426736.078","4581850.46","426827.976","4582051.392","932275599","Tel.","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"94354121938","Centre d'Atenció Primària Les Corts","#","C","Mejía Lequerica","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384846","2.123751","426736.078","4581850.46","426827.976","4582051.392","932275590","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"94354121938","Centre d'Atenció Primària Les Corts","#","C","Mejía Lequerica","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.384846","2.123751","426736.078","4581850.46","426827.976","4582051.392","932275590","Tel.","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"95304170710","Centre d'Atenció Primària Vila Olímpica","#","C","Joan Miró","17","17","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.390455","2.194741","432677.43","4582415.571","432769.383","4582616.51","932254502","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CAP Sant Martí (CUAP).",
"95304170710","Centre d'Atenció Primària Vila Olímpica","#","C","Joan Miró","17","17","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.390455","2.194741","432677.43","4582415.571","432769.383","4582616.51","932254502","Fax","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"95304170710","Centre d'Atenció Primària Vila Olímpica","#","C","Joan Miró","17","17","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.390455","2.194741","432677.43","4582415.571","432769.383","4582616.51","932213785","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CAP Sant Martí (CUAP).",
"95304170710","Centre d'Atenció Primària Vila Olímpica","#","C","Joan Miró","17","17","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.390455","2.194741","432677.43","4582415.571","432769.383","4582616.51","932213785","Centraleta","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"96116124223","Centre d'Atenció Primària Chafarinas","#","C","Las Chafarinas","2","8","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.446975","2.183294","431779.575","4588699.33","431871.518","4588900.326","933541199","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Casernes Sant Andreu<br>o CUAP Cotxeres.",
"96116124223","Centre d'Atenció Primària Chafarinas","#","C","Las Chafarinas","2","8","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.446975","2.183294","431779.575","4588699.33","431871.518","4588900.326","933542222","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Casernes Sant Andreu<br>o CUAP Cotxeres.",
"96116124223","Centre d'Atenció Primària Chafarinas","#","C","Las Chafarinas","2","8","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.446975","2.183294","431779.575","4588699.33","431871.518","4588900.326","933541615","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Casernes Sant Andreu<br>o CUAP Cotxeres.",
"96116124223","Centre d'Atenció Primària Chafarinas","#","C","Las Chafarinas","2","8","53","la Trinitat Nova","08","Nou Barris","08033","019","BARCELONA","41.446975","2.183294","431779.575","4588699.33","431871.518","4588900.326","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Casernes Sant Andreu<br>o CUAP Cotxeres.",
"96347145147","Hospital Plató","Servei d'Urgències","C","Copèrnic","61","63","26","Sant Gervasi - Galvany","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.401528","2.141895","428271.415","4583687.272","428363.327","4583888.221","933069935","Tel.","","","","","","","",
"96351125926","Hospital de Barcelona","Servei d'Urgències","Av","Diagonal","660","660","19","les Corts","04","Les Corts","08034","019","BARCELONA","41.389561","2.129893","427254.836","4582368.732","427346.739","4582569.669","932803366","Tel.","","","","","","","",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","934462060","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o CUAP Cotxeres o CUAP Dos de Maig",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","934462060","Centraleta","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","934462950","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o CUAP Cotxeres o CUAP Dos de Maig",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","934462950","Centraleta","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o CUAP Cotxeres o CUAP Dos de Maig",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","933268901","Tel.","Programació de visites","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","933477837","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquests horaris truqueu al 061<br>o CUAP Cotxeres o CUAP Dos de Maig",
"97295140940","Centre d'Atenció Primària Passeig Maragall","#","Pg","Maragall","52","54","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.415741","2.180747","431533.986","4585233.754","431625.928","4585434.718","933477837","Fax","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933101421","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari<BR>truqueu al 061 o<BR>CUAP Manso",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933101421","Centraleta","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933106886","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari<BR>truqueu al 061 o<BR>CUAP Manso",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933106886","Fax","","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari<BR>truqueu al 061 o<BR>CUAP Manso",
"97316142106","Centre d'Atenció Primària Casc Antic","#","C","Rec Comtal","24","24","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390333","2.180485","431485.405","4582413.203","431577.347","4582614.141","933268901","Tel.","Programació de visites","01/01","31/12","1111101","09:00:00","14:00:00"," ",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Sant Andreu",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","933268901","Tel.","Programació de visites","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","933509850","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Sant Andreu",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","933509850","Fax","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","932769900","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Sant Andreu",
"98084143347","Centre d'Atenció Primària Rio de Janeiro","#","Av","Rio de Janeiro","83","91","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.439844","2.181124","431590.863","4587909.322","431682.804","4588110.311","932769900","Centraleta","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"98197131812","Centre d'Atenció Primària Bordeta - Magòria","#","C","Corral","41","41","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369869","2.141268","428184.21","4580173.041","428276.122","4580373.957","934244469","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 09 a 17h, atenció<br> al CAP Numància.<br>Fora d'aquest horari truqueu al 061<br>o CUAP Manso",
"98197131812","Centre d'Atenció Primària Bordeta - Magòria","#","C","Corral","41","41","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369869","2.141268","428184.21","4580173.041","428276.122","4580373.957","934955885","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 09 a 17h, atenció<br> al CAP Numància.<br>Fora d'aquest horari truqueu al 061<br>o CUAP Manso",
"98197131812","Centre d'Atenció Primària Bordeta - Magòria","#","C","Corral","41","41","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369869","2.141268","428184.21","4580173.041","428276.122","4580373.957","934316570","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 09 a 17h, atenció<br> al CAP Numància.<br>Fora d'aquest horari truqueu al 061<br>o CUAP Manso",
"98349142312","Centre de Dia Serveis Geriàtrics de Barcelona *Av Meridiana","#","Av","Meridiana","328","328","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.425456","2.187132","432077.79","4586307.3","432169.736","4586508.274","935111422","Tel.","","","","","","","",
"99281083228","Comunitat Terapèutica Clínica Llúria","#","Ptge","Mercader","14","14","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.392499","2.159843","429761.999","4582670.145","429853.925","4582871.085","934878894","Fax","","","","","","","",
"99281083228","Comunitat Terapèutica Clínica Llúria","#","Ptge","Mercader","14","14","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.392499","2.159843","429761.999","4582670.145","429853.925","4582871.085","934882142","Tel.","","","","","","","",
"99400004237","Institut Oftalmologia Gabriel Simón","#","C","Minerva","7","7","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.396462","2.156464","429483.773","4583112.863","429575.696","4583313.807","932387123","Fax","","","","","","","",
"99400004237","Institut Oftalmologia Gabriel Simón","#","C","Minerva","7","7","31","la Vila de Gràcia","06","Gràcia","08006","019","BARCELONA","41.396462","2.156464","429483.773","4583112.863","429575.696","4583313.807","932387122","Tel.","","","","","","","",
"99400012795","Centre d'Atenció Primària Turó","#","C","Cadí","58","62","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433082","2.170587","430703.365","4587166.999","430795.298","4587367.981","934202714","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Horta.",
"99400012795","Centre d'Atenció Primària Turó","#","C","Cadí","58","62","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433082","2.170587","430703.365","4587166.999","430795.298","4587367.981","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Horta.",
"99400012795","Centre d'Atenció Primària Turó","#","C","Cadí","58","62","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433082","2.170587","430703.365","4587166.999","430795.298","4587367.981","934074055","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Horta.",
"99400012795","Centre d'Atenció Primària Turó","#","C","Cadí","58","62","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.433082","2.170587","430703.365","4587166.999","430795.298","4587367.981","934074055","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Cotxeres o CUAP Horta.",
"99400028824","Hospital CIMA. Centro Internacional de Medicina Avanzada","#","Pg","Manuel Girona","29","33","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.391105","2.123652","426734.811","4582545.422","426826.709","4582746.36","935522716","Urgències","","","","","","","",
"99400028824","Hospital CIMA. Centro Internacional de Medicina Avanzada","#","Pg","Manuel Girona","29","33","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.391105","2.123652","426734.811","4582545.422","426826.709","4582746.36","935522700","Centraleta","","","","","","","",
"99400028824","Hospital CIMA. Centro Internacional de Medicina Avanzada","#","Pg","Manuel Girona","29","33","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.391105","2.123652","426734.811","4582545.422","426826.709","4582746.36","902102400","Informació","","","","","","","",
"99400033989","Centre d'Atenció Primària Pare Claret","#","C","Sant Antoni Maria Claret","19","21","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.404125","2.164621","430173.908","4583957.019","430265.838","4584157.971","932082570","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig",
"99400033989","Centre d'Atenció Primària Pare Claret","#","C","Sant Antoni Maria Claret","19","21","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.404125","2.164621","430173.908","4583957.019","430265.838","4584157.971","932082378","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig",
"99400033989","Centre d'Atenció Primària Pare Claret","#","C","Sant Antoni Maria Claret","19","21","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08037","019","BARCELONA","41.404125","2.164621","430173.908","4583957.019","430265.838","4584157.971","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Fora d'aquest horari truqueu al 061<br>o CUAP Dos de Maig",
"99400034515","Fundació Esclerosi Múltiple","Centre d'Esclerosi Múltiple de Catalunya - CEMCAT","Pg","Vall d'Hebron","119","129","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.428049","2.143458","428431.218","4586630.307","428523.131","4586831.283","932746084","Fax","","","","","","","",
"99400034515","Fundació Esclerosi Múltiple","Centre d'Esclerosi Múltiple de Catalunya - CEMCAT","Pg","Vall d'Hebron","119","129","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.428049","2.143458","428431.218","4586630.307","428523.131","4586831.283","931751555","Tel.","","","","","","","",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935072580","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935072580","Centraleta","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935510010","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935510010","Tel.","Programació de visites","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935072586","Fax","","01/01","31/12","0000011","08:00:00","20:00:00"," ",
"99400063728","Centre d'Atenció Primària Sagrada Família","#","C","Còrsega","643","643","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.410198","2.176709","431190.748","4584621.577","431282.687","4584822.536","935072586","Fax","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"99400082613","Hospital de Dia per Adolescents en Salut Mental","#","C","Mare de Déu de Port","344","346","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.365499","2.139646","428043.721","4579689.244","428135.632","4579890.156","934317162","Tel.","","","","","","","",
"99400096422","Centre d'Atenció Primària de la Marina","#","C","Amnistia Internacional","8","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.361809","2.136303","427760.059","4579282.325","427851.968","4579483.233","932988850","Centraleta","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h, atenció<br>al CAP Carles Ribas<br>Fora d'aquest horari truqueu al 061<br>
o CUAP Manso.",
"99400096422","Centre d'Atenció Primària de la Marina","#","C","Amnistia Internacional","8","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.361809","2.136303","427760.059","4579282.325","427851.968","4579483.233","933268901","Tel.","Programació de visites","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h, atenció<br>al CAP Carles Ribas<br>Fora d'aquest horari truqueu al 061<br>
o CUAP Manso.",
"99400096422","Centre d'Atenció Primària de la Marina","#","C","Amnistia Internacional","8","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.361809","2.136303","427760.059","4579282.325","427851.968","4579483.233","933316146","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Dissabtes de 9 a 17h, atenció<br>al CAP Carles Ribas<br>Fora d'aquest horari truqueu al 061<br>
o CUAP Manso.",
"99400101767","Centre d'Atenció Primària Larrard","#","Trav","Dalt","79","79","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410518","2.156161","429473.664","4584673.636","429565.587","4584874.595","932857600","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","Atenció primària",
"99400101767","Centre d'Atenció Primària Larrard","#","Trav","Dalt","79","79","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410518","2.156161","429473.664","4584673.636","429565.587","4584874.595","932857600","Tel.","","01/01","31/12","0000000","00:00:00","23:59:00","Urgències d'atenció
primària",
"99400101767","Centre d'Atenció Primària Larrard","#","Trav","Dalt","79","79","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410518","2.156161","429473.664","4584673.636","429565.587","4584874.595","932855061","Fax","","01/01","31/12","0000011","08:00:00","20:00:00","Atenció primària",
"99400101767","Centre d'Atenció Primària Larrard","#","Trav","Dalt","79","79","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.410518","2.156161","429473.664","4584673.636","429565.587","4584874.595","932855061","Fax","","01/01","31/12","0000000","00:00:00","23:59:00","Urgències d'atenció
primària",
"99400103246","Centre d'Atenció Primària Les Planes","#","Pg","Solé i Pla","16","18","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.427163","2.088665","423851.896","4586578.737","423943.767","4586779.712","932805632","Tel.","","01/01","31/12","0000011","08:00:00","13:30:00"," ",
"99400104784","Hospital  Sociosanitari Mutuam Güell","#","C","Mare de Déu de la Salut","49","49","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.411445","2.156736","429522.707","4584776.031","429614.63","4584976.99","932133466","Tel.","","","","","","","",
"99400104784","Hospital  Sociosanitari Mutuam Güell","#","C","Mare de Déu de la Salut","49","49","30","la Salut","06","Gràcia","08024","019","BARCELONA","41.411445","2.156736","429522.707","4584776.031","429614.63","4584976.99","933800970","Informació","","","","","","","",
"99400110414","Centre d'Atenció Primària Vallcarca-Sant Gervasi","#","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415815","2.141888","428286.597","4585273.4","428378.509","4585474.364","932594422","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","<br>Fora d'aquest horari truqueu al 061<br>o CUAP Horta.",
"99400110414","Centre d'Atenció Primària Vallcarca-Sant Gervasi","#","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415815","2.141888","428286.597","4585273.4","428378.509","4585474.364","932594422","Tel.","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
"99400110414","Centre d'Atenció Primària Vallcarca-Sant Gervasi","#","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415815","2.141888","428286.597","4585273.4","428378.509","4585474.364","932594411","Tel.","","01/01","31/12","0000011","08:00:00","20:00:00","<br>Fora d'aquest horari truqueu al 061<br>o CUAP Horta.",
"99400110414","Centre d'Atenció Primària Vallcarca-Sant Gervasi","#","Av","Vallcarca","169","205","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.415815","2.141888","428286.597","4585273.4","428378.509","4585474.364","932594411","Tel.","","01/01","31/12","1111101","09:00:00","17:00:00"," ",
